Country_Name,Country_Code,Counterpart_Area_Name,Counterpart_Area_Code,Series_Name,Series_Code,2012_[YR2012],2013_[YR2013],2014_[YR2014],2015_[YR2015],2016_[YR2016],2017_[YR2017],2018_[YR2018],2019_[YR2019],2020_[YR2020],2021_[YR2021]
Bhutan,BTN,Aruba,373.0,"Average grace period on new external debt commitments, official (years)",DT.GPA.OFFT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"Average grace period on new external debt commitments, private (years)",DT.GPA.PRVT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,Average grant element on new external debt commitments (%),DT.GRE.DPPG,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"Average grant element on new external debt commitments, official (%)",DT.GRE.OFFT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"Average grant element on new external debt commitments, private (%)",DT.GRE.PRVT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"Average interest on new external debt commitments, official (%)",DT.INR.OFFT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"Average interest on new external debt commitments, private (%)",DT.INR.PRVT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,Average maturity on new external debt commitments (years),DT.MAT.DPPG,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"Average maturity on new external debt commitments, official (years)",DT.MAT.OFFT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"Average maturity on new external debt commitments, private (years)",DT.MAT.PRVT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"CB, bilateral (AMT, current US$)",DT.AMT.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"CB, bilateral (DIS, current US$)",DT.DIS.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"CB, bilateral (DOD, current US$)",DT.DOD.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"CB, bilateral (INT, current US$)",DT.INT.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"CB, bilateral (NFL, current US$)",DT.NFL.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"CB, bilateral (NTR, current US$)",DT.NTR.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"CB, bilateral (TDS, current US$)",DT.TDS.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"CB, bilateral concessional (AMT, current US$)",DT.AMT.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"CB, bilateral concessional (DIS, current US$)",DT.DIS.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"CB, bilateral concessional (DOD, current US$)",DT.DOD.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"CB, bilateral concessional (INT, current US$)",DT.INT.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"CB, bilateral concessional (NFL, current US$)",DT.NFL.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Aruba,373.0,"CB, bilateral concessional (NTR, current US$)",DT.NTR.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,Average grace period on new external debt commitments (years),DT.GPA.DPPG,8.25,8.3826,8.3333,6.4956,8.4166,0,8.0833,8.5,8.4449,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"Average grace period on new external debt commitments, official (years)",DT.GPA.OFFT,8.25,8.3826,8.3333,6.4956,8.4166,0,8.0833,8.5,8.4449,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"Average grace period on new external debt commitments, private (years)",DT.GPA.PRVT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,Average grant element on new external debt commitments (%),DT.GRE.DPPG,43.4587,41.9401,43.4756,43.2171,43.4915,0,43.1002,39.1339,41.0477,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"Average grant element on new external debt commitments, official (%)",DT.GRE.OFFT,43.4587,41.9401,43.4756,43.2171,43.4915,0,43.1002,39.1339,41.0477,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"Average grant element on new external debt commitments, private (%)",DT.GRE.PRVT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,Average interest on new external debt commitments (%),DT.INR.DPPG,1.3688,1.3553,1.377,1.0901,1.3852,0,1.379,1.3321,1.3508,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"Average interest on new external debt commitments, official (%)",DT.INR.OFFT,1.3688,1.3553,1.377,1.0901,1.3852,0,1.379,1.3321,1.3508,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"Average interest on new external debt commitments, private (%)",DT.INR.PRVT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,Average maturity on new external debt commitments (years),DT.MAT.DPPG,31.75,28.9723,31.8333,28.8931,31.9166,0,31.5833,24,27.4251,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"Average maturity on new external debt commitments, official (years)",DT.MAT.OFFT,31.75,28.9723,31.8333,28.8931,31.9166,0,31.5833,24,27.4251,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"Average maturity on new external debt commitments, private (years)",DT.MAT.PRVT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"CB, bilateral (AMT, current US$)",DT.AMT.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"CB, bilateral (DIS, current US$)",DT.DIS.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"CB, bilateral (DOD, current US$)",DT.DOD.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"CB, bilateral (INT, current US$)",DT.INT.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"CB, bilateral (NFL, current US$)",DT.NFL.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"CB, bilateral (NTR, current US$)",DT.NTR.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"CB, bilateral (TDS, current US$)",DT.TDS.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"CB, bilateral concessional (AMT, current US$)",DT.AMT.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"CB, bilateral concessional (DIS, current US$)",DT.DIS.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"CB, bilateral concessional (DOD, current US$)",DT.DOD.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"CB, bilateral concessional (INT, current US$)",DT.INT.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"CB, bilateral concessional (NFL, current US$)",DT.NFL.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Dev. Bank   ,915.0,"CB, bilateral concessional (NTR, current US$)",DT.NTR.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,Average grace period on new external debt commitments (years),DT.GPA.DPPG,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"Average grace period on new external debt commitments, official (years)",DT.GPA.OFFT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"Average grace period on new external debt commitments, private (years)",DT.GPA.PRVT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,Average grant element on new external debt commitments (%),DT.GRE.DPPG,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"Average grant element on new external debt commitments, official (%)",DT.GRE.OFFT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"Average grant element on new external debt commitments, private (%)",DT.GRE.PRVT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"Average interest on new external debt commitments, official (%)",DT.INR.OFFT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"Average interest on new external debt commitments, private (%)",DT.INR.PRVT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,Average maturity on new external debt commitments (years),DT.MAT.DPPG,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"Average maturity on new external debt commitments, official (years)",DT.MAT.OFFT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"Average maturity on new external debt commitments, private (years)",DT.MAT.PRVT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"CB, bilateral (AMT, current US$)",DT.AMT.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"CB, bilateral (DIS, current US$)",DT.DIS.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"CB, bilateral (DOD, current US$)",DT.DOD.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"CB, bilateral (INT, current US$)",DT.INT.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"CB, bilateral (NFL, current US$)",DT.NFL.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"CB, bilateral (NTR, current US$)",DT.NTR.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"CB, bilateral (TDS, current US$)",DT.TDS.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"CB, bilateral concessional (AMT, current US$)",DT.AMT.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"CB, bilateral concessional (DIS, current US$)",DT.DIS.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"CB, bilateral concessional (DOD, current US$)",DT.DOD.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"CB, bilateral concessional (INT, current US$)",DT.INT.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"CB, bilateral concessional (NFL, current US$)",DT.NFL.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Asian Infrastructure Investment Bank,899.0,"CB, bilateral concessional (NTR, current US$)",DT.NTR.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Australia,801.0,Average grace period on new external debt commitments (years),DT.GPA.DPPG,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Australia,801.0,"Average grace period on new external debt commitments, official (years)",DT.GPA.OFFT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Australia,801.0,"Average grace period on new external debt commitments, private (years)",DT.GPA.PRVT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Australia,801.0,Average grant element on new external debt commitments (%),DT.GRE.DPPG,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Australia,801.0,"Average grant element on new external debt commitments, official (%)",DT.GRE.OFFT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Australia,801.0,"Average grant element on new external debt commitments, private (%)",DT.GRE.PRVT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Australia,801.0,Average interest on new external debt commitments (%),DT.INR.DPPG,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Australia,801.0,"Average interest on new external debt commitments, official (%)",DT.INR.OFFT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Australia,801.0,"Average interest on new external debt commitments, private (%)",DT.INR.PRVT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Australia,801.0,Average maturity on new external debt commitments (years),DT.MAT.DPPG,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Australia,801.0,"Average maturity on new external debt commitments, official (years)",DT.MAT.OFFT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Australia,801.0,"Average maturity on new external debt commitments, private (years)",DT.MAT.PRVT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Australia,801.0,"CB, bilateral (AMT, current US$)",DT.AMT.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Australia,801.0,"CB, bilateral (DIS, current US$)",DT.DIS.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Australia,801.0,"CB, bilateral (DOD, current US$)",DT.DOD.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Australia,801.0,"CB, bilateral (INT, current US$)",DT.INT.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Australia,801.0,"CB, bilateral (NFL, current US$)",DT.NFL.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Australia,801.0,"CB, bilateral (NTR, current US$)",DT.NTR.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Australia,801.0,"CB, bilateral (TDS, current US$)",DT.TDS.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Australia,801.0,"CB, bilateral concessional (AMT, current US$)",DT.AMT.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Australia,801.0,"CB, bilateral concessional (DIS, current US$)",DT.DIS.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Australia,801.0,"CB, bilateral concessional (DOD, current US$)",DT.DOD.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Australia,801.0,"CB, bilateral concessional (INT, current US$)",DT.INT.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Australia,801.0,"CB, bilateral concessional (NFL, current US$)",DT.NFL.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Australia,801.0,"CB, bilateral concessional (NTR, current US$)",DT.NTR.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Austria,1.0,Average grace period on new external debt commitments (years),DT.GPA.DPPG,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Austria,1.0,"Average grace period on new external debt commitments, official (years)",DT.GPA.OFFT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Austria,1.0,"Average grace period on new external debt commitments, private (years)",DT.GPA.PRVT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Austria,1.0,Average grant element on new external debt commitments (%),DT.GRE.DPPG,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Austria,1.0,"Average grant element on new external debt commitments, official (%)",DT.GRE.OFFT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Austria,1.0,"Average grant element on new external debt commitments, private (%)",DT.GRE.PRVT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Austria,1.0,Average interest on new external debt commitments (%),DT.INR.DPPG,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Austria,1.0,"Average interest on new external debt commitments, official (%)",DT.INR.OFFT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Austria,1.0,"Average interest on new external debt commitments, private (%)",DT.INR.PRVT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Austria,1.0,Average maturity on new external debt commitments (years),DT.MAT.DPPG,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Austria,1.0,"Average maturity on new external debt commitments, official (years)",DT.MAT.OFFT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Austria,1.0,"Average maturity on new external debt commitments, private (years)",DT.MAT.PRVT,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,Austria,1.0,"CB, bilateral (AMT, current US$)",DT.AMT.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Austria,1.0,"CB, bilateral (DIS, current US$)",DT.DIS.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Austria,1.0,"CB, bilateral (DOD, current US$)",DT.DOD.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Austria,1.0,"CB, bilateral (INT, current US$)",DT.INT.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Austria,1.0,"CB, bilateral (NFL, current US$)",DT.NFL.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Austria,1.0,"CB, bilateral (NTR, current US$)",DT.NTR.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Austria,1.0,"CB, bilateral (TDS, current US$)",DT.TDS.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Austria,1.0,"CB, bilateral concessional (AMT, current US$)",DT.AMT.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Austria,1.0,"CB, bilateral concessional (DIS, current US$)",DT.DIS.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Austria,1.0,"CB, bilateral concessional (DOD, current US$)",DT.DOD.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Austria,1.0,"CB, bilateral concessional (INT, current US$)",DT.INT.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Austria,1.0,"CB, bilateral concessional (NFL, current US$)",DT.NFL.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Austria,1.0,"CB, bilateral concessional (NTR, current US$)",DT.NTR.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,Average grace period on new external debt commitments (years),DT.GPA.DPPG,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"Average grace period on new external debt commitments, official (years)",DT.GPA.OFFT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"Average grace period on new external debt commitments, private (years)",DT.GPA.PRVT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,Average grant element on new external debt commitments (%),DT.GRE.DPPG,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"Average grant element on new external debt commitments, official (%)",DT.GRE.OFFT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"Average grant element on new external debt commitments, private (%)",DT.GRE.PRVT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"Average interest on new external debt commitments, official (%)",DT.INR.OFFT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"Average interest on new external debt commitments, private (%)",DT.INR.PRVT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,Average maturity on new external debt commitments (years),DT.MAT.DPPG,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"Average maturity on new external debt commitments, official (years)",DT.MAT.OFFT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"Average maturity on new external debt commitments, private (years)",DT.MAT.PRVT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"CB, bilateral (AMT, current US$)",DT.AMT.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"CB, bilateral (DIS, current US$)",DT.DIS.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"CB, bilateral (DOD, current US$)",DT.DOD.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"CB, bilateral (INT, current US$)",DT.INT.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"CB, bilateral (NFL, current US$)",DT.NFL.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"CB, bilateral (NTR, current US$)",DT.NTR.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"CB, bilateral (TDS, current US$)",DT.TDS.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"CB, bilateral concessional (AMT, current US$)",DT.AMT.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"CB, bilateral concessional (DIS, current US$)",DT.DIS.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"CB, bilateral concessional (DOD, current US$)",DT.DOD.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"CB, bilateral concessional (INT, current US$)",DT.INT.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"CB, bilateral concessional (NFL, current US$)",DT.NFL.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Azerbaijan,520.0,"CB, bilateral concessional (NTR, current US$)",DT.NTR.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,Average grace period on new external debt commitments (years),DT.GPA.DPPG,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"Average grace period on new external debt commitments, official (years)",DT.GPA.OFFT,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"Average grace period on new external debt commitments, private (years)",DT.GPA.PRVT,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,Average grant element on new external debt commitments (%),DT.GRE.DPPG,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"Average grant element on new external debt commitments, official (%)",DT.GRE.OFFT,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"Average grant element on new external debt commitments, private (%)",DT.GRE.PRVT,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"Average interest on new external debt commitments, official (%)",DT.INR.OFFT,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"Average interest on new external debt commitments, private (%)",DT.INR.PRVT,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,Average maturity on new external debt commitments (years),DT.MAT.DPPG,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"Average maturity on new external debt commitments, official (years)",DT.MAT.OFFT,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"Average maturity on new external debt commitments, private (years)",DT.MAT.PRVT,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"CB, bilateral (AMT, current US$)",DT.AMT.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"CB, bilateral (DIS, current US$)",DT.DIS.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"CB, bilateral (DOD, current US$)",DT.DOD.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"CB, bilateral (INT, current US$)",DT.INT.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"CB, bilateral (NFL, current US$)",DT.NFL.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"CB, bilateral (NTR, current US$)",DT.NTR.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"CB, bilateral (TDS, current US$)",DT.TDS.BLAT.CB.CD,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"CB, bilateral concessional (AMT, current US$)",DT.AMT.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"CB, bilateral concessional (DIS, current US$)",DT.DIS.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"CB, bilateral concessional (DOD, current US$)",DT.DOD.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"CB, bilateral concessional (INT, current US$)",DT.INT.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"CB, bilateral concessional (NFL, current US$)",DT.NFL.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Afghanistan,625.0,"CB, bilateral concessional (NTR, current US$)",DT.NTR.BLTC.CB.CD,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,African Dev. Bank         ,913.0,Average grace period on new external debt commitments (years),DT.GPA.DPPG,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,African Dev. Bank         ,913.0,"Average grace period on new external debt commitments, official (years)",DT.GPA.OFFT,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,African Dev. Bank         ,913.0,"Average grace period on new external debt commitments, private (years)",DT.GPA.PRVT,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,African Dev. Bank         ,913.0,Average grant element on new external debt commitments (%),DT.GRE.DPPG,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,African Dev. Bank         ,913.0,"Average grant element on new external debt commitments, official (%)",DT.GRE.OFFT,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,African Dev. Bank         ,913.0,"Average grant element on new external debt commitments, private (%)",DT.GRE.PRVT,..,..,..,..,..,..,..,..,..,..
